43.653225,-79.38319,"{(Toronto, Ont.)}",1,{({<a href='http://e-artexte.ca/28195'>item</a>}}
45.421528,-75.69719,"{(Ottawa, Ont.)}",1,{({<a href='http://e-artexte.ca/18305'>item</a>}}
